CustomerID,TenureDays,RecencyDays,Frequency,MonetaryValue
16632,81,4247,2,76.1014
16681,10,4344,2,76.1014
13676,146,4302,2,76.1014
15119,201,4188,2,76.1014
12345,287,4157,3,75.9136
12344,152,4309,3,75.9136
24627,0,4339,1,75.6815
15633,0,4393,1,75.6815
25125,0,4266,1,75.6815
28348,0,4269,1,75.6815
20098,0,4242,1,75.6815
14536,0,4350,1,75.6815
23948,0,4215,1,75.6815
22388,0,4450,1,75.6815
16986,0,4350,1,75.6815
17172,0,4315,1,75.6815
25101,0,4167,1,75.6815
18071,0,4419,1,75.6815
17367,0,4436,1,75.6815
27042,0,4189,1,75.6815
18094,0,4484,1,75.6815
15286,0,4219,1,75.6815
17682,0,4345,1,75.6815
25070,0,4273,1,75.6815
18359,0,4158,1,75.6815
23803,0,4378,1,75.6815
29213,0,4276,1,75.6815
20958,0,4505,1,75.6815
20500,0,4421,1,75.6815
19641,0,4431,1,75.6815
17394,0,4240,1,75.6815
16044,0,4458,1,75.6815
24073,0,4274,1,75.6815
18454,0,4505,1,75.6815
15958,0,4391,1,75.6815
20981,0,4497,1,75.6815
21837,0,4165,1,75.6815
17466,0,4245,1,75.6815
24322,0,4289,1,75.6815
27196,0,4455,1,75.6815
20309,0,4165,1,75.6815
12836,169,4204,2,75.6484
19608,24,4322,2,75.6373
11184,60,4252,2,75.4163
16975,0,4285,1,75.1069
16760,0,4465,1,75.1069
17273,0,4190,1,75.1069
18776,0,4383,1,75.1069
11348,0,4444,1,75.1069
22795,0,4482,1,75.1069
17276,0,4503,1,75.1069
26185,0,4381,1,75.1069
19281,0,4291,1,75.1069
11349,0,4156,1,75.1069
20417,0,4427,1,75.1069
17435,0,4254,1,75.1069
23595,0,4232,1,75.1069
19676,0,4394,1,75.1069
24714,0,4149,1,75.1069
22383,0,4321,1,75.1069
22492,0,4484,1,75.1069
28718,0,4296,1,75.1069
18082,0,4222,1,75.1069
16954,0,4157,1,75.1069
15823,183,4216,2,75.0958
23094,0,4417,1,75.0627
24370,0,4300,1,75.0627
23798,0,4457,1,75.0627
29002,0,4456,1,75.0627
17695,0,4412,1,75.0627
18076,0,4232,1,75.0627
18665,0,4321,1,75.0627
26242,0,4423,1,75.0627
20314,0,4208,1,75.0627
14463,0,4467,1,75.0627
19761,0,4188,1,75.0627
16795,0,4206,1,75.0627
17863,0,4290,1,75.0627
14488,0,4252,1,75.0627
27996,0,4494,1,75.0627
18341,0,4157,1,75.0627
15375,0,4344,1,75.0627
24220,0,4268,1,75.0627
20101,0,4217,1,75.0627
23307,0,4403,1,75.0627
26810,0,4154,1,75.0627
24975,0,4243,1,75.0627
27972,0,4207,1,75.0627
25090,0,4190,1,75.0627
17699,0,4351,1,75.0627
25256,0,4476,1,75.0627
28052,0,4226,1,75.0627
28384,0,4315,1,74.687
25293,0,4264,1,74.687
25182,0,4363,1,74.687
23797,0,4432,1,74.687
24450,0,4458,1,74.687
16610,25,4438,2,74.6759
16699,141,4264,2,74.6759
27219,0,4387,1,74.5765
25304,0,4404,1,74.5765
24531,0,4334,1,74.5765
27728,0,4207,1,74.5765
26906,0,4251,1,74.5765
20918,0,4268,1,74.5765
29075,0,4442,1,74.5765
29164,0,4374,1,74.5765
27168,0,4243,1,74.5765
22551,0,4232,1,74.5765
20925,0,4285,1,74.5765
23956,0,4342,1,74.5765
29074,0,4375,1,74.5765
26409,0,4461,1,74.5765
28570,0,4349,1,74.5765
12590,15,4233,2,74.5434
12568,32,4458,2,74.5434
12611,156,4196,2,74.5434
12403,0,4210,1,74.3334
13523,34,4357,2,74.3224
14860,67,4359,2,74.3223
17785,22,4455,2,74.3223
18743,209,4232,2,74.2671
23002,0,4432,1,74.256
15810,188,4249,2,74.2229
16606,9,4306,2,74.2229
22706,0,4153,1,74.0019
27466,0,4374,1,74.0019
25676,0,4401,1,74.0019
25692,0,4466,1,74.0019
13301,0,4276,1,73.9908
14786,0,4311,1,73.9908
13901,0,4372,1,73.9908
17224,0,4396,1,73.9908
14782,0,4484,1,73.9908
16443,20,4146,2,73.9798
26194,0,4194,1,73.9687
15604,85,4278,2,73.7588
16682,144,4221,2,73.571
20104,15,4476,2,73.5157
18154,0,4387,1,73.4162
16055,0,4431,1,73.4162
15803,114,4211,2,73.2174
15583,138,4243,2,73.2174
15594,24,4152,2,73.2174
13996,46,4353,2,73.2174
15237,138,4241,2,73.2174
12324,14,4216,2,73.2173
16605,287,4177,2,73.2173
13289,190,4154,3,73.2064
13303,126,4285,3,73.2063
16667,216,4148,4,72.9191
12045,166,4228,2,72.8969
18206,74,4348,2,72.8859
18211,143,4331,2,72.8859
13331,0,4341,1,72.8858
14408,0,4194,1,72.8858
14035,0,4326,1,72.8858
13659,0,4378,1,72.8858
19014,62,4335,2,72.8748
22076,0,4388,1,72.8748
22743,0,4474,1,72.8748
19150,105,4162,2,72.8748
23349,0,4264,1,72.8748
11972,43,4178,2,72.1013
11953,219,4275,2,72.1013
18267,288,4198,2,71.803
18265,43,4231,2,71.803
21633,0,4452,1,71.8029
21468,0,4278,1,71.8029
20502,0,4424,1,71.8029
23250,0,4267,1,71.8029
20501,0,4325,1,71.8029
20063,0,4191,1,71.7919
17089,0,4375,1,71.7919
24749,0,4267,1,71.7919
25871,0,4285,1,71.7919
26535,0,4282,1,71.7919
26123,0,4493,1,71.7919
18048,0,4212,1,71.7919
25934,0,4170,1,71.7919
26109,0,4239,1,71.7919
13995,186,4213,2,71.7919
15658,0,4290,1,71.7919
26459,0,4296,1,71.7919
20505,0,4440,1,71.7919
15679,0,4403,1,71.7919
17090,0,4246,1,71.7919
26688,0,4445,1,71.7919
17797,0,4320,1,71.7919
15673,0,4434,1,71.7919
20565,0,4344,1,71.7919
26078,0,4479,1,71.7919
19068,0,4317,1,71.7919
24747,0,4156,1,71.7919
26081,0,4463,1,71.7919
17788,0,4443,1,71.7919
25846,0,4275,1,71.7919
26092,0,4185,1,71.7919
16941,0,4193,1,71.7919
25348,0,4410,1,71.7919
17791,0,4371,1,71.7919
17854,0,4197,1,71.7919
24930,0,4491,1,71.7919
26493,0,4486,1,71.7919
19042,0,4300,1,71.7919
16397,0,4322,1,71.7919
25902,0,4481,1,71.7919
26346,0,4360,1,71.7919
25859,0,4369,1,71.7919
26506,0,4480,1,71.7919
24926,0,4176,1,71.7919
19061,0,4313,1,71.7919
25882,0,4385,1,71.7919
16456,0,4285,1,71.7919
26197,0,4159,1,71.7919
24929,0,4367,1,71.7919
25988,0,4300,1,71.7919
21714,0,4167,1,71.7919
18030,0,4469,1,71.7919
19075,0,4417,1,71.7919
21800,0,4287,1,71.7919
17887,0,4271,1,71.7919
26079,0,4339,1,71.7919
21419,0,4392,1,71.7919
13046,105,4351,2,71.7919
20551,0,4144,1,71.7919
25005,0,4445,1,71.7919
17806,0,4486,1,71.7919
18622,0,4206,1,71.7919
13149,235,4202,2,71.7919
20531,0,4207,1,71.7919
16186,0,4354,1,71.7919
25838,0,4170,1,71.7919
20557,0,4255,1,71.7919
21908,0,4310,1,71.7919
26124,0,4372,1,71.7919
26067,0,4212,1,71.7919
26087,0,4250,1,71.7919
25841,0,4295,1,71.7919
16040,0,4472,1,71.7919
26047,0,4394,1,71.7919
26497,0,4261,1,71.7919
15445,0,4356,1,71.7919
26122,0,4181,1,71.7919
19063,0,4151,1,71.7919
26119,0,4185,1,71.7919
25862,0,4297,1,71.7919
26340,0,4481,1,71.7919
17936,0,4426,1,71.7919
20369,0,4406,1,71.7919
25341,0,4357,1,71.7919
16041,0,4505,1,71.7919
26469,0,4470,1,71.7919
19106,67,4402,2,71.7698
18090,30,4393,2,71.7256
12601,138,4155,2,71.7146
12730,122,4178,2,71.7146
18300,121,4308,2,71.6925
16627,134,4354,2,71.6925
17483,93,4361,2,71.2725
22956,0,4241,1,71.2394
16152,0,4241,1,71.2394
26085,0,4366,1,71.2394
14469,0,4444,1,71.2394
16336,0,4260,1,71.2394
19639,0,4489,1,71.2394
15248,0,4221,1,71.2394
16971,0,4358,1,71.2394
27708,0,4291,1,71.2394
17349,0,4244,1,71.2394
15817,0,4401,1,71.2394
25850,0,4389,1,71.2394
15539,0,4248,1,71.2394
27596,0,4424,1,71.2394
17569,0,4477,1,71.2394
21759,0,4184,1,71.2394
20528,0,4469,1,71.2394
18112,0,4373,1,71.2394
18101,0,4212,1,71.2394
18911,0,4208,1,71.2394
28028,0,4436,1,71.2394
22944,0,4407,1,71.2394
27215,0,4240,1,71.2394
14623,0,4469,1,71.2394
14500,0,4154,1,71.2394
23010,0,4231,1,71.2394
16073,0,4188,1,71.2394
20679,0,4450,1,71.2394
23879,0,4446,1,71.2394
28290,0,4402,1,71.2394
16746,0,4475,1,71.2394
28276,0,4279,1,71.2394
16385,0,4378,1,71.2394
20813,0,4156,1,71.2394
16714,0,4318,1,71.2394
25124,0,4388,1,71.2394
28934,0,4305,1,71.2394
16863,0,4470,1,71.2394
14407,0,4166,1,71.2394
29031,0,4220,1,71.2394
21815,0,4439,1,71.2394
28267,0,4475,1,71.2394
23641,0,4376,1,71.2394
18455,0,4214,1,71.2394
16918,0,4153,1,71.2394
26699,0,4414,1,71.2394
24469,0,4487,1,71.2394
27970,0,4440,1,71.2394
23513,0,4172,1,71.2394
14917,0,4345,1,71.2394
23559,0,4503,1,71.2394
15773,0,4326,1,71.2394
15272,0,4206,1,71.2394
27595,0,4182,1,71.2394
28010,0,4311,1,71.2394
14405,0,4270,1,71.2394
16781,0,4505,1,71.2394
17448,0,4266,1,71.2394
26682,0,4306,1,71.2394
14743,0,4347,1,71.2394
18550,0,4194,1,71.2394
11231,275,4218,2,71.0074
21213,0,4235,1,71.0073
16282,47,4354,2,70.9963
19726,12,4477,2,70.9853
12326,62,4200,2,70.698
19522,0,4398,1,70.6869
28682,0,4458,1,70.6869
28991,0,4446,1,70.6869
14009,21,4226,2,70.6869
16468,0,4283,1,70.6869
15718,94,4181,2,70.6869
29077,0,4223,1,70.6869
29014,0,4499,1,70.6869
18022,0,4476,1,70.6869
28811,0,4311,1,70.6869
18034,0,4393,1,70.6869
28983,0,4311,1,70.6869
19176,0,4203,1,70.6869
19929,0,4445,1,70.6869
19279,0,4287,1,70.6869
19909,0,4384,1,70.6869
19334,0,4463,1,70.6869
29215,0,4160,1,70.6869
18003,0,4145,1,70.6869
14817,0,4296,1,70.6869
18192,130,4308,2,70.6869
19466,0,4394,1,70.6869
29078,0,4304,1,70.6869
20800,0,4216,1,70.6869
29227,0,4218,1,70.6869
16469,0,4428,1,70.6869
16283,0,4258,1,70.6869
28972,0,4297,1,70.6869
19921,0,4431,1,70.6869
28978,0,4343,1,70.6869
29018,0,4211,1,70.6869
15149,145,4213,2,70.6869
20725,0,4185,1,70.6869
19445,0,4234,1,70.6869
28863,0,4164,1,70.6869
16281,0,4356,1,70.6869
29022,0,4261,1,70.6869
14816,0,4191,1,70.6869
29217,0,4424,1,70.6869
18062,0,4269,1,70.6869
14962,0,4146,1,70.6869
28796,0,4442,1,70.6869
28867,0,4356,1,70.6869
16312,0,4208,1,70.6869
28609,0,4245,1,70.6869
16266,0,4348,1,70.6869
16395,0,4476,1,70.6869
19369,0,4444,1,70.6869
15602,176,4185,2,70.6869
28806,0,4454,1,70.6869
14812,0,4385,1,70.6869
15141,103,4176,2,70.6869
17935,0,4361,1,70.6869
29233,0,4238,1,70.6869
14718,0,4469,1,70.6869
19249,0,4293,1,70.6869
14008,163,4328,2,70.6869
15728,240,4227,2,70.6869
16258,0,4181,1,70.6869
17955,0,4216,1,70.6869
16936,0,4485,1,70.6869
18035,0,4174,1,70.6869
14815,0,4216,1,70.6869
28970,0,4225,1,70.6869
15628,0,4244,1,70.6869
21829,0,4249,1,70.6869
19430,0,4208,1,70.6869
28965,0,4225,1,70.6869
19103,177,4295,2,70.6206
14018,20,4236,2,70.5764
11951,84,4218,3,70.1897
25912,0,4356,1,70.1344
29353,0,4290,1,70.1344
29325,0,4304,1,70.1344
29262,0,4145,1,70.1344
29050,0,4190,1,70.1344
29273,0,4296,1,70.1344
29253,0,4367,1,70.1344
19591,65,4355,2,70.0792
18407,192,4246,2,69.8913
11921,65,4207,3,69.8803
20084,190,4201,2,69.7808
11902,311,4171,3,69.6593
28969,0,4402,1,69.5929
26355,0,4196,1,69.5929
11473,0,4381,1,69.5929
29422,0,4247,1,69.5929
26213,0,4217,1,69.5929
26365,0,4475,1,69.5929
28335,0,4254,1,69.5929
19490,0,4440,1,69.5819
23228,0,4444,1,69.5819
22707,0,4311,1,69.5819
23624,0,4391,1,69.5819
16563,147,4345,2,69.5598
12235,105,4347,2,69.3499
15809,148,4333,2,69.162
11911,203,4179,3,69.0184
13136,108,4253,2,68.8084
17304,102,4171,2,68.8084
15140,266,4233,2,68.8084
15584,275,4174,2,68.8084
13045,98,4336,2,68.8084
14014,166,4228,2,68.8084
15766,142,4363,2,68.8084
15136,221,4283,2,68.8084
21573,0,4313,1,68.4769
26739,0,4471,1,68.4769
12015,0,4422,1,68.4769
17212,0,4203,1,68.4769
16130,0,4280,1,68.4658
15512,0,4238,1,68.4658
25814,0,4290,1,68.4658
16036,69,4357,2,68.4658
14903,0,4430,1,68.4658
14505,0,4489,1,68.4658
15962,0,4207,1,68.4658
15541,0,4300,1,68.4658
16002,0,4472,1,68.4658
16749,0,4195,1,68.4658
24595,0,4440,1,68.4658
16043,207,4194,2,68.4658
22097,0,4487,1,68.4658
28292,0,4415,1,68.4658
16264,6,4206,2,68.4658
15634,167,4198,2,68.4658
24906,0,4440,1,68.4658
15895,0,4359,1,68.4658
11503,196,4192,2,68.267
19622,53,4325,2,68.2338
19617,127,4178,2,68.2338
19582,71,4145,2,68.2338
14019,159,4165,2,68.046
14123,116,4338,2,68.0459
12370,112,4381,3,67.9908
14825,0,4364,1,67.9023
16825,0,4213,1,67.9023
13848,0,4494,1,67.9023
22217,0,4152,1,67.9023
24510,0,4258,1,67.4934
24440,0,4420,1,67.4934
28379,0,4434,1,67.4934
24993,0,4191,1,67.4934
12504,0,4419,1,67.4934
18677,95,4405,2,67.3609
19232,156,4230,2,67.3608
14698,0,4188,1,67.3498
26875,0,4215,1,66.8194
25129,0,4482,1,66.8194
25773,0,4300,1,66.8194
25650,0,4268,1,66.8194
20254,0,4275,1,66.8194
21737,0,4227,1,66.8194
18319,0,4420,1,66.8194
28146,0,4346,1,66.8194
27173,0,4468,1,66.8194
20266,0,4424,1,66.8194
27837,0,4488,1,66.8194
27422,0,4256,1,66.8194
28226,0,4502,1,66.8194
25802,0,4143,1,66.8194
22556,0,4340,1,66.8194
20976,0,4321,1,66.8194
20243,0,4392,1,66.8194
18748,0,4155,1,66.8194
28469,0,4235,1,66.8194
25678,0,4150,1,66.8194
28426,0,4250,1,66.8194
20231,0,4391,1,66.8194
25263,0,4283,1,66.8194
24453,0,4242,1,66.8194
26268,0,4410,1,66.8194
21127,0,4308,1,66.8194
28738,0,4296,1,66.8194
28526,0,4179,1,66.8194
27023,0,4431,1,66.8194
27564,0,4388,1,66.8194
27736,0,4199,1,66.8194
25526,0,4459,1,66.8194
27922,0,4242,1,66.8194
29470,0,4195,1,66.8194
25139,0,4243,1,66.8194
26951,0,4166,1,66.8194
27841,0,4456,1,66.8194
21664,0,4227,1,66.8194
27409,0,4364,1,66.8194
21684,0,4311,1,66.8194
22431,0,4469,1,66.8194
27157,0,4372,1,66.8194
25027,0,4162,1,66.8194
27509,0,4455,1,66.8194
28468,0,4402,1,66.8194
21913,0,4178,1,66.8194
28236,0,4327,1,66.8194
27830,0,4222,1,66.8194
25268,0,4270,1,66.8194
26273,0,4353,1,66.8194
28225,0,4348,1,66.8194
27664,0,4429,1,66.8194
25128,0,4298,1,66.8194
27684,0,4288,1,66.8194
21063,0,4423,1,66.8194
28082,0,4473,1,66.8194
28084,0,4285,1,66.8194
27755,0,4408,1,66.8194
28227,0,4295,1,66.8194
18741,0,4213,1,66.8194
21117,0,4301,1,66.8194
28439,0,4153,1,66.8194
26272,0,4497,1,66.8194
26421,0,4238,1,66.8194
21094,0,4225,1,66.8194
27912,0,4181,1,66.8194
26378,0,4240,1,66.8194
25788,0,4486,1,66.8194
22419,0,4267,1,66.8194
27640,0,4142,1,66.8194
29429,0,4188,1,66.8194
25791,0,4203,1,66.8194
26787,0,4150,1,66.8194
27474,0,4338,1,66.8194
28410,0,4483,1,66.8194
26847,0,4241,1,66.8194
25310,0,4505,1,66.8194
26392,0,4435,1,66.8194
18443,0,4183,1,66.8194
25719,0,4490,1,66.8194
28899,0,4175,1,66.8194
19575,244,4224,2,66.3553
13982,236,4225,2,66.278
15731,186,4263,2,66.278
15233,75,4272,2,66.278
13044,113,4216,2,66.278
13522,62,4358,2,66.278
15139,36,4420,2,66.278
15592,227,4274,2,66.278
15234,126,4324,2,66.278
14015,141,4238,2,66.278
13157,129,4163,2,66.278
13037,196,4220,2,66.278
15796,10,4166,2,66.278
18933,0,4313,1,66.2779
17459,0,4357,1,66.2779
23682,0,4493,1,66.2779
27028,0,4424,1,66.2779
21412,0,4498,1,66.2779
25677,0,4362,1,66.2779
16990,0,4356,1,66.2779
24146,0,4417,1,66.2779
28872,0,4464,1,66.2779
13787,0,4398,1,66.2779
22629,0,4377,1,66.2779
15853,0,4356,1,66.2779
23350,0,4166,1,66.2779
20155,0,4354,1,66.2779
28894,0,4205,1,66.2779
28356,0,4274,1,66.2779
17161,0,4448,1,66.2779
26464,0,4233,1,66.2779
20095,0,4285,1,66.2779
22027,0,4403,1,66.2779
18100,0,4336,1,66.2779
18509,0,4393,1,66.2779
18910,0,4219,1,66.2779
17138,0,4452,1,66.2779
23309,0,4464,1,66.2779
26452,0,4433,1,66.2779
16382,0,4437,1,66.2779
15366,0,4481,1,66.2779
26893,0,4329,1,66.2779
22914,0,4440,1,66.2779
16923,0,4194,1,66.2779
25335,0,4498,1,66.2779
25355,0,4319,1,66.2779
24771,0,4473,1,66.2779
23008,0,4398,1,66.2779
19221,0,4212,1,66.2779
20406,0,4283,1,66.2779
24682,0,4237,1,66.2779
23208,0,4321,1,66.2779
23537,0,4218,1,66.2779
19633,0,4368,1,66.2779
25885,0,4298,1,66.2779
25347,0,4430,1,66.2779
15294,0,4422,1,66.2779
24124,0,4171,1,66.2779
17589,0,4147,1,66.2779
25953,0,4447,1,66.2779
16736,0,4368,1,66.2779
21450,0,4232,1,66.2779
12731,0,4275,1,66.2779
26236,0,4153,1,66.2779
28337,0,4192,1,66.2779
26505,0,4499,1,66.2779
21075,0,4428,1,66.2779
28214,0,4261,1,66.2779
12728,0,4437,1,66.2779
24195,0,4400,1,66.2779
21796,0,4304,1,66.2779
26073,0,4203,1,66.2779
16017,0,4322,1,66.2779
23654,0,4324,1,66.2779
16767,0,4461,1,66.2779
17438,0,4263,1,66.2779
29214,0,4488,1,66.2779
17266,0,4273,1,66.2779
16891,0,4203,1,66.2779
17988,0,4238,1,66.2116
16463,0,4372,1,66.2006
15617,0,4502,1,66.2006
14074,15,4387,2,66.1674
30025,274,4201,2,66.0833
13780,0,4206,1,65.7365
28590,0,4456,1,65.7254
23823,0,4396,1,65.7144
20251,0,4422,1,65.7144
19597,202,4170,2,65.7033
19603,287,4161,2,65.7033
30098,184,4718,2,65.589
22213,0,4476,1,65.4934
12417,0,4164,1,65.4934
19090,267,4216,2,65.4824
18932,52,4399,2,65.4824
18705,62,4328,2,65.4824
23366,0,4437,1,65.4713
19651,0,4164,1,65.4713
18604,312,4183,2,65.4713
13535,90,4242,2,65.416
27976,0,4275,1,65.1729
22941,0,4349,1,65.1729
19752,0,4148,1,65.1729
12467,0,4423,1,65.1729
16735,0,4301,1,65.1729
20050,0,4502,1,65.1729
16383,0,4472,1,65.1729
19185,0,4488,1,65.1729
17519,0,4453,1,65.1729
21661,0,4356,1,65.1729
20081,0,4246,1,65.1729
22514,0,4155,1,65.1729
22497,0,4382,1,65.1729
25245,0,4307,1,65.1729
27718,0,4372,1,65.1729
12466,0,4456,1,65.1729
22476,0,4218,1,65.1729
23893,0,4366,1,65.1729
26495,0,4276,1,65.1729
16379,0,4197,1,65.1729
24663,0,4164,1,65.1729
22622,0,4295,1,65.1729
22385,0,4280,1,65.1729
22963,0,4452,1,65.1729
18074,0,4334,1,65.1729
24729,0,4395,1,65.1729
18114,0,4155,1,65.1729
24151,0,4292,1,65.1729
18658,0,4327,1,65.1729
19677,0,4425,1,65.1729
17035,0,4488,1,65.1729
26461,0,4169,1,65.1729
22564,0,4259,1,65.1729
18666,0,4356,1,65.1729
22928,0,4370,1,65.1729
19367,0,4178,1,65.1729
22421,0,4377,1,65.1729
19444,0,4249,1,65.1729
16911,0,4280,1,65.1729
20317,0,4447,1,65.1729
21007,0,4258,1,65.1729
26915,0,4351,1,65.1729
22919,0,4310,1,65.1729
19464,0,4244,1,65.1729
18064,0,4453,1,65.1729
17437,0,4472,1,65.1729
17489,0,4385,1,65.1729
24570,0,4206,1,65.1729
21550,0,4313,1,65.1729
20946,0,4277,1,65.1729
17122,0,4439,1,65.1729
18636,0,4294,1,65.1729
23989,0,4492,1,65.1729
23783,0,4472,1,65.1729
27971,0,4231,1,65.1729
18410,0,4261,1,65.1729
18095,0,4498,1,65.1729
26411,0,4474,1,65.1729
21834,0,4259,1,65.1729
22916,0,4281,1,65.1729
16748,0,4192,1,65.1729
25782,0,4386,1,65.1729
24591,0,4317,1,65.1729
12562,0,4461,1,65.1508
12399,0,4299,1,65.1508
13597,0,4303,1,65.1508
24555,0,4311,1,65.1398
22360,0,4326,1,65.1398
26413,0,4239,1,64.6094
27189,0,4281,1,64.6094
22683,0,4396,1,64.6094
27529,0,4300,1,64.6094
27457,0,4293,1,64.6094
26578,0,4233,1,64.6094
26721,0,4308,1,64.6094
23919,0,4352,1,64.6094
26713,0,4378,1,64.6094
28565,0,4176,1,64.6094
26813,0,4226,1,64.6094
28566,0,4145,1,64.6094
27481,0,4314,1,64.6094
26637,0,4167,1,64.6094
27233,0,4411,1,64.6094
27115,0,4227,1,64.6094
26414,0,4497,1,64.6094
26812,0,4346,1,64.6094
27456,0,4246,1,64.6094
26612,0,4241,1,64.6094
16343,146,4230,2,64.3663
12201,59,4313,2,64.289
11121,133,4226,3,64.2669
29886,0,5175,1,64.242
11758,239,4206,3,64.1453
11757,277,4203,3,64.1453
26999,0,4217,1,64.0679
25266,0,4348,1,64.0679
22701,0,4349,1,64.0679
24694,0,4406,1,64.0679
12982,34,4258,2,64.0569
11079,292,4168,3,64.0349
13495,26,4426,2,64.0348
19573,24,4151,2,63.8248
14124,200,4216,2,63.637
14999,4,4163,2,63.5486
24728,0,4298,1,63.0845
24314,0,4458,1,63.0845
25440,0,4173,1,63.0845
24638,0,4226,1,63.0845
21223,0,4450,1,62.9629
19632,0,4482,1,62.9629
21998,0,4339,1,62.9629
14092,0,4283,1,62.9519
12910,0,4255,1,62.9519
13740,0,4293,1,62.9519
13923,0,4434,1,62.9519
13070,0,4457,1,62.9519
13196,0,4253,1,62.9519
14075,0,4421,1,62.9519
14029,0,4141,1,62.9519
13302,0,4474,1,62.9519
20547,0,4287,1,62.9519
13654,0,4345,1,62.9519
13242,0,4252,1,62.9519
13926,0,4409,1,62.9519
12844,0,4450,1,62.9519
20341,0,4325,1,62.9519
13282,0,4203,1,62.9519
13188,0,4249,1,62.9519
15838,0,4415,1,62.9519
13374,0,4248,1,62.9519
13935,0,4473,1,62.9519
13228,0,4327,1,62.9519
23527,0,4383,1,62.9519
13457,0,4317,1,62.9519
19050,0,4256,1,62.9519
14410,0,4204,1,62.9519
14144,0,4236,1,62.9519
13223,0,4236,1,62.9519
13074,0,4412,1,62.9519
20299,0,4431,1,62.9519
13432,0,4448,1,62.9519
12788,0,4348,1,62.9519
12974,0,4154,1,62.9519
13360,0,4499,1,62.9519
14004,0,4296,1,62.9519
13867,0,4382,1,62.9519
14972,0,4189,1,62.9519
15278,0,4500,1,62.9519
21973,0,4204,1,62.9519
14980,0,4167,1,62.9519
13483,0,4332,1,62.9519
13317,0,4207,1,62.9519
13921,0,4257,1,62.9519
13194,0,4272,1,62.9519
12965,0,4499,1,62.9519
13942,0,4468,1,62.9519
22080,0,4202,1,62.9519
13235,0,4485,1,62.9519
13922,0,4216,1,62.9519
14266,0,4476,1,62.9519
17197,0,4175,1,62.9519
14515,0,4246,1,62.9519
14781,0,4185,1,62.9519
23563,0,4293,1,62.9519
13951,0,4265,1,62.9519
13413,0,4230,1,62.9519
13980,0,4423,1,62.9519
14043,0,4470,1,62.9519
16333,0,4379,1,62.9519
13459,0,4219,1,62.9519
14295,0,4386,1,62.9519
18986,0,4493,1,62.9519
22003,0,4346,1,62.9519
13470,0,4180,1,62.9519
14349,0,4280,1,62.9519
14097,0,4328,1,62.9519
21431,0,4174,1,62.9519
14331,0,4268,1,62.9519
14351,0,4455,1,62.9519
13332,0,4244,1,62.9519
16604,0,4236,1,62.9519
13933,0,4477,1,62.9519
15250,0,4409,1,62.9519
13352,0,4362,1,62.9519
14245,0,4504,1,62.9519
21295,0,4222,1,62.9519
14248,0,4267,1,62.9519
13094,0,4160,1,62.9519
22366,0,4316,1,62.9519
13850,0,4380,1,62.9519
13475,0,4190,1,62.9519
13364,0,4399,1,62.9519
22020,0,4265,1,62.9519
13490,0,4464,1,62.9519
13192,0,4221,1,62.9519
13945,0,4460,1,62.9519
12797,0,4360,1,62.9519
18124,0,4275,1,62.9519
13656,0,4339,1,62.9519
15279,0,4259,1,62.9519
13444,0,4340,1,62.9519
14280,0,4424,1,62.9519
14383,0,4311,1,62.9519
13392,0,4221,1,62.9519
21656,0,4306,1,62.9519
22363,0,4357,1,62.9519
14849,0,4443,1,62.9519
13439,0,4396,1,62.9519
13754,0,4182,1,62.9519
18411,33,4331,2,62.9408
21124,0,4187,1,62.9408
17712,0,4340,1,62.9408
23004,0,4231,1,62.9408
22818,0,4505,1,62.9408
21531,0,4147,1,62.9408
20240,0,4245,1,62.9408
23301,0,4184,1,62.9408
28404,0,4250,1,62.9298
12095,93,4319,2,62.9077
17702,188,4253,2,62.7198
20764,76,4321,2,62.7198
18728,56,4245,2,62.6646
11024,29,4327,2,62.4436
26412,0,4239,1,61.7806
11467,155,4167,3,61.7365
11966,47,4182,3,61.6149
11284,85,4412,2,61.3054
16857,0,4410,1,60.7529
16780,0,4286,1,60.7529
17607,0,4292,1,60.7529
16774,0,4368,1,60.7529
15317,0,4405,1,60.7529
27643,0,4249,1,60.7529
21446,0,4405,1,60.7529
19222,0,4188,1,60.7529
19216,0,4415,1,60.7529
25196,0,4224,1,60.7529
16806,0,4193,1,60.7529
14508,0,4386,1,60.7529
28912,0,4259,1,60.7529
16801,0,4281,1,60.7529
17528,0,4223,1,60.7529
16371,0,4368,1,60.7529
17407,0,4406,1,60.7529
18498,0,4283,1,60.7529
20499,0,4158,1,60.7529
18063,0,4449,1,60.7529
27243,0,4427,1,60.7529
25265,0,4456,1,60.7529
18536,0,4222,1,60.7529
16796,0,4397,1,60.7529
16647,0,4273,1,60.7529
12828,0,4457,1,60.7529
27959,0,4321,1,60.7529
27793,0,4164,1,60.7529
17457,0,4200,1,60.7529
29333,0,4467,1,60.7529
17019,0,4200,1,60.7529
29288,0,4144,1,60.7529
18534,0,4472,1,60.7529
28289,0,4184,1,60.7529
18760,0,4476,1,60.7529
13502,0,4304,1,60.7529
12029,0,4320,1,60.7419
20519,0,4201,1,60.7308
15292,0,4257,1,60.7308
14869,0,4146,1,60.7308
14568,0,4437,1,60.7308
14493,0,4195,1,60.7308
17325,211,4235,2,60.7088
16930,275,4167,2,60.1342
19000,71,4153,2,59.9574
15611,0,4369,1,59.9463
25950,0,4182,1,59.9463
11230,146,4191,2,59.9131
22744,0,4261,1,59.9021
26368,0,4252,1,59.659
29408,0,4322,1,59.659
28343,0,4368,1,59.659
